flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
-5,6,-6,17,1889,97.62,-61.56,80.31,0.01,Hẹn Hò
-3,6,-3,12,1889,97.44,-59.81,81.69,0.008,Hẹn Hò
4,-3,3,9,1889,98.12,-59.56,81.75,0.008,Hẹn Hò
0,5,-2,9,1889,97.44,-60.44,80.37,0.006,Hẹn Hò
4,-2,4,6,1888,97.19,-61.0,80.44,0.009,Hẹn Hò
-1,6,-3,10,1889,96.75,-62.31,81.5,0.008,Hẹn Hò
6,0,4,8,1888,95.62,-63.31,82.62,0.006,Hẹn Hò
2,4,0,6,1888,95.69,-63.31,83.0,0.008,Hẹn Hò
-2,0,-1,14,1888,95.87,-62.56,82.06,0.007,Hẹn Hò
4,-2,6,2,1888,96.12,-61.94,81.0,0.005,Hẹn Hò
-6,5,-3,17,1889,96.25,-61.75,81.69,0.006,Hẹn Hò
10,-4,7,-1,1889,96.75,-61.69,82.81,0.004,Hẹn Hò
-7,4,-5,18,1889,97.94,-61.5,83.06,0.005,Hẹn Hò
8,-2,6,0,1888,98.81,-60.69,82.12,0.006,Hẹn Hò
-6,6,-6,17,1889,98.69,-60.25,81.44,0.005,Hẹn Hò
10,-4,9,-1,1888,98.5,-60.75,81.37,0.005,Hẹn Hò
-6,8,-4,18,1888,97.69,-61.5,82.31,0.009,Hẹn Hò
8,-4,7,2,1888,97.06,-62.25,83.06,0.007,Hẹn Hò
-5,6,-5,17,1889,96.94,-63.0,82.62,0.009,Hẹn Hò
7,-4,7,2,1889,96.75,-62.94,82.37,0.006,Hẹn Hò
-2,7,-5,12,1888,96.5,-63.06,82.5,0.005,Hẹn Hò
4,-4,7,3,1888,96.75,-62.94,82.0,0.005,Hẹn Hò
-3,6,-4,13,1888,96.81,-62.94,81.87,0.008,Hẹn Hò
5,-2,6,2,1888,96.81,-63.38,82.56,0.009,Hẹn Hò
-4,7,-6,17,1889,96.94,-63.56,83.75,0.007,Hẹn Hò
10,-6,9,-1,1888,97.44,-63.0,83.31,0.007,Hẹn Hò
-7,7,-7,16,1888,97.5,-62.25,82.5,0.007,Hẹn Hò
9,-7,9,-1,1888,97.5,-62.38,83.31,0.009,Hẹn Hò
-5,6,-6,17,1889,97.44,-62.63,83.94,0.006,Hẹn Hò
7,-6,7,-1,1888,97.0,-62.75,83.25,0.004,Hẹn Hò
-4,6,-5,16,1889,97.19,-62.75,83.44,0.003,Hẹn Hò
